listing_id,title,description,address,detail_url,department_slug,department,city,neighborhood,locality,zone,latitude,longitude,price_cop,admin_fee_cop,bedrooms,bathrooms,area_m2,area_built_m2,stratum,floor,floors_count,antiquity,construction_year,garages,amenities,is_new_project,owner_type,owner_name,image_count,main_image_url,listing_created_at,listing_updated_at,source_page,scraped_at
193131378,"Apartamento en Venta en El Poblado, Medellín","? Apartamento en Venta – El Poblado (cerca a Provenza y Divina Eucaristía)

Descubre este amplio y exclusivo apartamento ubicado en una de las zonas más privilegiadas de El Poblado, a solo pasos de Provenza, la iglesia Divina Eucaristía y los mejores restaurantes, cafés y comercios del sector.

✨ Características destacadas:
• 4 habitaciones + habitación de servicio
• Cocina abierta moderna y funcional
• Balcón amplio con vista incomparable
• Sala–comedor generosa con excelente iluminación
• 2 parqueaderos
• Cuarto útil
• Unidad residencial completa
• Administración: $1.500.000 mensuales

? Ubicación privilegiada:
Un sector exclusivo, tranquilo y a la vez cerca de todo: Provenza, El Tesoro, parques, supermercados, transporte público y vías de acceso rápidas. Ideal para quienes buscan comodidad, amplitud y alta valorización.

No pierdas la oportunidad de adquirir una propiedad única en uno de los mejores puntos de Medellín.

? Si quieres saber más o programar una visita, no dudes en contactarnos.",Cra. 35A # 5A-200,https://www.fincaraiz.com.co/apartamento-en-venta-en-el-poblado-medellin/193131378,antioquia,Antioquia,Medellín,El Poblado,,Suroriente,6.2036222939481,-75.565695698028,1550000000,1300000,4,2,234,234,0,,0,5,,2,Balcón; Cocina Integral; Cuarto de servicio; Depósito / Bodega,False,inmobiliaria,Tu360Inmobiliario,30,https://cdn2.infocasas.com.uy/repo/img/699f45949140e_infocdn__picture-9042cb589da441c5a1faacd13007f84ajpeg.jpeg,2025-11-24,2026-06-13,615,2026-07-04T19:54:29.257071+00:00
193131454,"Apartamento en Venta en San Lucas, Medellín","Apartamento cerca a el centro comercial el tesoro , mall san Lucas y demas sitios de interes ... con vista , unidad con excelente seguridad , edificio moderno , cuenta con piscina con carril de nado ,gimnasio , zona bbq , jacuzzi todos con espectacular vista a la ciudad ademas cuanta con sala de billar y un imponente lobby triple altura .",CALLE 18 A SUR #25,https://www.fincaraiz.com.co/apartamento-en-venta-en-san-lucas-medellin/193131454,antioquia,Antioquia,Medellín,San Lucas,,Suroriente,6.1825636,-75.5653795,950000000,980000,2,2,86,86,6,0,0,3,,1,Asador; Ascensor; Baño Independiente; Cocina Integral; Gimnasio; Parqueadero Visitantes; Piscina; Zona de lavandería; Zona Infantil,False,inmobiliaria,INMOBILIARIA SELECTA,13,https://cdn2.infocasas.com.uy/repo/img/69f37fd042e45_infocdn__gr32117320251124042422jpeg.jpeg,2025-11-24,2026-06-13,615,2026-07-04T19:54:29.257086+00:00
193006024,"Apartamento en Venta en Aranjuez, Medellín","HERMOSO APARTAMENTO EN VENTA - SECTOR ARANJUEZ Código: 32843
Se vende espacioso apartamento en el barrio Aranjuez, ubicado en el piso 2, sin ascensor ni parqueadero, ideal para familias que buscan comodidad, amplitud y un entorno tranquilo. Con una superficie aproximada de 110 metros cuadrados, este inmueble ofrece una excelente distribución y una iluminación natural que realza cada uno de sus espacios.
El apartamento cuenta con 4 amplias alcobas, perfectas para el descanso, estudio o trabajo desde casa, y 1 baño funcional y bien distribuido. Dispone de una cómoda sala y un comedor independiente, ideales para disfrutar de momentos familiares y sociales. Su cocina integral está equipada con gabinetes modernos y conexión a red de gas, ofreciendo practicidad y eficiencia en el hogar.
Además, cuenta con calentador de gas, una zona de ropas independiente y piso en cerámica, que brinda frescura, durabilidad y fácil mantenimiento. Clasificado en estrato 2, este apartamento combina economía, amplitud y una ubicación estratégica, convirtiéndose en una excelente opción tanto para vivir como para invertir.
El barrio Aranjuez se destaca por su ambiente familiar, su cercanía a colegios, iglesias, supermercados, parques y excelente conexión con el transporte público, lo que garantiza facilidad de desplazamiento hacia cualquier punto de la ciudad.
Este apartamento en venta en Aranjuez es la oportunidad perfecta para quienes buscan un hogar amplio, cómodo y bien ubica",Calle 88 # 50 C 48,https://www.fincaraiz.com.co/apartamento-en-venta-en-aranjuez-medellin/193006024,antioquia,Antioquia,Medellín,Aranjuez,,Nororiente,6.2814822,-75.5596113,340000000,0,4,1,110,,2,2,0,5,,0,Acceso Pavimentado; Balcón; Calentador; Cocina Integral; Instalación de gas; Jardín; Vista panorámica; Zona de lavandería; Zonas Verdes,False,inmobiliaria,Grupo Empresarial Mi,30,https://cdn2.infocasas.com.uy/repo/img/68f79fffbc528_infocdn__gr-hermoso-apartamento-en-venta-1761058422-9094-1366jpeg.jpeg,2025-10-21,2026-06-13,615,2026-07-04T19:54:29.257102+00:00
193131252,"Apartamento en Venta en Ditaires, Itaguí","Esta propiedad en venta en Itagüí, Antioquia, forma parte del Conjunto Residencial Pacífica. Cuenta con una amplia gama de servicios y comodidades que lo hacen ideal para aquellos que buscan un estilo de vida activo y cómodo. Amplio apartamento en obra gris, con  87,43 m²  (Construido 70,05 y Terraza Privada 17,38) en el mejor sector de Itagüi-Ditaires. Con una amplia sala-comedor, 3 habitaciones, 2 baños , cocina y zona de ropas independiente. La habitación principal cuenta con vestier y baño privado. Disfruta de una  terraza grande de 17,38mts con hermosa vista, parqueadero cubierto de 15 mts donde cabe carro y moto, y cuarto útil.
La urbanización es un club house que ofrece piscina adultos y niños, gimnasio de mascotas, gimnasio de personas, parqueadero de visitantes, juegos infantiles, cancha de squash, golfito, fútbol, básquet Ball, salón de juegos, 2 salones sociales. Excelente ubicación con acceso a transporte y en una zona residencial tranquila, ideal para familias que buscan comodidad y calidad de vida. ¡Una opción perfecta para tu nuevo hogar para que lo remodeles a tu gusto!",Carrera 61 #33-0,https://www.fincaraiz.com.co/apartamento-en-venta-en-ditaires-itagui/193131252,antioquia,Antioquia,Itaguí,Ditaires,,,6.1677926,-75.6318829,460000000,328000,3,2,87,87,0,,0,0,,1,Ascensor; Cocina Integral; Gimnasio; Piscina; Salón de Juegos; Terraza,False,inmobiliaria,Tu360Inmobiliario,10,https://cdn2.infocasas.com.uy/repo/img/6924c8e509aaf_infocdn__picture-d9b42d445d62487a99b251555023aa4ajpeg.jpeg,2025-11-24,2026-06-13,615,2026-07-04T19:54:29.257117+00:00
193274036,"Apartamento en Venta en San Lucas, Medellín","Apartamento en Venta San Lucas Envigado
Dúplex de 121 mts2 Distribuidos en 3 habitaciones, 2 closet, 1 vestier, 4 baños cabinados en vidrio templado, closet de linos, salón comedor con balcón, hermosa vista, cocina integral abierta con mesón en granito, zona de ropas independiente, red de gas, calentador, piso en cerámica y madera laminada, parqueadero, 1 cuarto útil.

Unidad cerrada con vigilancia 24 horas, circuito cerrado de tv, shut de basuras, parqueadero de visitantes, piscina, salón social, gimnasio, zonas verdes, zonas de juegos infantiles.

Excelente sector, ubicado cerca de supermercados, droguerías, gimnasios, buenas vías de acceso y transporte, público cercano.

Inmobiliaria AL SUR S.A.S.","Carrera 27 #20Sur–181, La Abadia, Medellín, Antioquia, Colombia",https://www.fincaraiz.com.co/apartamento-en-venta-en-san-lucas-medellin/193274036,antioquia,Antioquia,Medellín,San Lucas,,Suroriente,6.1810995,-75.5684804,1020000000,618000,3,4,121,121,110,12,0,,,1,Ascensor; Balcón; Barra estilo americano; Baño Auxiliar; Calentador; Canchas Deportivas; Circuito cerrado de TV; Citófono; Cocina Integral; Cocina tipo Americano; Colegios / Universidades; Depósito / Bodega; En conjunto cerrado; Estudio; Instalación de gas; Jardín; Parqueadero Visitantes; Parques cercanos; Piscina; Piso en Baldosa /  Mármol; Portería / Recepción; Salón Comunal; Supermercados / C.Comerciales; Trans. Público cercano; Vigilancia; Vista panorámica; Zona Campestre; Zona de lavandería; Zona Infantil; Zona Residencial; Zonas Verdes,False,inmobiliaria,Inmobiliaria Al Sur SAS,19,https://cdn2.infocasas.com.uy/repo/img/6967f6345d9db_infocdn__hufawxojvfens8wqillm2xoqc9dphtyu5dt6ie87jpg.jpg,2026-01-14,2026-06-13,615,2026-07-04T19:54:29.257135+00:00
193112504,"Apartamento en Venta en Tres esquinas, Envigado","GRANDIOSO APARTAMENTO EN VENTA - SECTOR TRES ESQUINAS Código: 33078
Apartamento en venta en el barrio Tres Esquinas, ubicado en el piso N.º 26, con ascensor y parqueadero privado, de una moderna unidad residencial que ofrece una excelente calidad de vida y un entorno familiar, seguro y muy bien urbanizado. Este inmueble cuenta con un área de aproximadamente 84 metros cuadrados, inteligentemente distribuidos para brindar comodidad, amplitud y funcionalidad en cada uno de sus espacios. Al ingresar, se encuentra una amplia sala con excelente iluminación natural, ideal para compartir en familia, junto a un comedor independiente que permite mayor confort en las reuniones cotidianas. La cocina es integral, equipada con modernos muebles y una distribución eficiente que facilita las tareas del día a día; el piso en porcelanato aporta un toque de elegancia, frescura y fácil mantenimiento.
El apartamento dispone de 3 alcobas con closet, todas con excelente ventilación e iluminación, lo que favorece el descanso y bienestar. La alcoba principal cuenta con baño privado, mientras que las otras dos comparten un baño auxiliar completo, ambos con acabados modernos. El inmueble incluye además una zona de ropas independiente, red de gas domiciliaria y calentador de gas para mayor comodidad en el uso de duchas y cocina.
Ubicado en un estrato 4, este apartamento incluye parqueadero privado y acceso a todas las zonas comunes de la unidad residencial, las cuales están pensadas para",Carrera 45 # 79 Sur 176,https://www.fincaraiz.com.co/apartamento-en-venta-en-tres-esquinas-envigado/193112504,antioquia,Antioquia,Envigado,Tres esquinas,,,6.1792444,-75.585255,680000000,425000,3,2,84,84,4,18,0,5,,0,Acceso Pavimentado; Ascensor; Balcón; Barra estilo americano; Calentador; Circuito cerrado de TV; Cocina Integral; Gimnasio; Instalación de gas; Jardín; Parqueadero Visitantes; Piscina; Portería / Recepción; Salón Comunal; Vista panorámica; Zona de lavandería; Zona Infantil; Zonas Verdes,False,inmobiliaria,Grupo Empresarial Mi,30,https://cdn2.infocasas.com.uy/repo/img/691df09d0f369_infocdn__gr-grandioso-apartamento-en-venta-1763569213-6771-4975jpeg.jpeg,2025-11-19,2026-06-13,615,2026-07-04T19:54:29.257151+00:00
192942253,"Apartamento en Venta en Suramérica, Itaguí","Apartamento en Itagui, Ciudad Coltejer. Con una ubicación privilegiada, este inmueble cuenta con un área total de 67.71 M2,  con 3 amplias alcobas, perfectas para acomodar a toda tu familia. Además, tiene 2 baños completos, uno en la habitación principal y otro auxiliar, un balcón perfecto para disfrutar del aire fresco y la vista panorámica de la ciudad. Su ubicación en una zona de fácil acceso a los servicios públicos y comerciales, hace que este apartamento sea perfecto para ti. Con una zona social, ascensor, parques, piscina, gimnasio y salón comunal. Todo para que vivas rodeado de confort y disfrutes de momentos de esparcimiento en tu propio hogar. Contáctanos para visitar este inmueble!  ***",CARRERA 45A 58- 131,https://www.fincaraiz.com.co/apartamento-en-venta-en-suramerica-itagui/192942253,antioquia,Antioquia,Itaguí,Suramérica,,,6.1753735,-75.6163858,580000000,300000,3,2,67,,4,0,0,1,,1,Ascensor; Balcón; Barra estilo americano; Baño Auxiliar; Bombas de gasolina; Calentador; Cerca a sector comercial; Circuito cerrado de TV; Closet; Cocina Integral; Colegios / Universidades; Comedor; Control de acceso digital; Cómodas vias de acceso; Depósito / Bodega; En conjunto cerrado; En zona residencial; Escalera de Emergencia; Garaje / Parqueadero(s); Garaje Cubierto; Instalación de gas; Parqueadero Visitantes; Portería / Recepción; Portería / Vigilancia; Restaurantes; Shut de basura; Sobre vía secundaria; Supermercados / C.Comerciales; Todos los Servicios; Trans. Público cercano; Ventilación Natural; Vigilancia 24x7; Vigilancia privada 24*7; Vista panorámica; Zona de lavandería; Zona Industrial; Zona Residencial,False,inmobiliaria,ARRENDAMIENTOS UMBRAL,22,https://cdn2.infocasas.com.uy/repo/img/6a20327fec7ed_infocdn__bfa9263a-f028-4e24-8154-5971d055086f.jpeg,2025-10-02,2026-06-13,615,2026-07-04T19:54:29.257170+00:00
193333588,"Apartamento en Venta en Loma del Esmeraldal, Envigado","Vendo apartamento en El Esmeraldal – Envigado

Amplio apartamento de 116 m², ubicado en la exclusiva Loma del Esmeraldal, con excelente distribución y una vista privilegiada.

Cuenta con:


 
 Sala comedor amplia
 
 
 Cocina integral en concepto abierto
 
 
 Balcón amplio con excelente vista
 
 
 2 alcobas, cada una con baño completo
 
 
 Baño social
 
 
 Zona de ropas
 
 
 Parqueadero
 
 
 Cuarto útil
 


La unidad residencial ofrece completas zonas comunes:


 
 Piscina
 
 
 Jacuzzi
 
 
 Turco
 
 
 Gimnasio
 
 
 Salón social
 
 
 Lobby
 
 
 Portería
 


? Valor de venta: $950.000.000 negociables","CRA 27B # 27 SUR 53 APARTAMENTO 801 T1, PQ 20 Util: U07",https://www.fincaraiz.com.co/apartamento-en-venta-en-loma-del-esmeraldal-envigado/193333588,antioquia,Antioquia,Envigado,Loma del Esmeraldal,,,6.1723405729958,-75.568693382046,950000000,1070000,2,3,116,116,5,8,0,3,,1,Ascensor; Balcón; Barra estilo americano; Baño Auxiliar; Baño Independiente; Canchas Deportivas; Cerca de Zona Urbana; Circuito cerrado de TV; Citófono; Closet; Cocina Integral; Depósito / Bodega; En conjunto cerrado; Garaje(s); Gimnasio; Instalación de gas; Parqueadero Visitantes; Parques cercanos; Piscina; Piso en Baldosa /  Mármol; Portería / Recepción; Salón Comunal; Trans. Público cercano; Vigilancia; Vista panorámica; Zona de lavandería; Zona Infantil; Zona Residencial,False,inmobiliaria,SURAMERICANA DE ARRENDAMIENTOS S.A.,20,https://cdn2.infocasas.com.uy/repo/img/697cc55343cd3_infocdn__gr506971420260128032417jpeg.jpeg,2026-01-28,2026-06-13,615,2026-07-04T19:54:29.257187+00:00
193237857,"Apartamento en Venta en El Poblado, Medellín","Apartamento en Los Balsos El poblado en venta 
A 3 cuadras del Centro Comercial Santa Fé, Oviedo y milla de oro.

En Moderno Edificio con áreas comunes de Coworking, salón Social, Gimnasio, piscina climatizada, jacuzzi, turco y parque para perros. 

Apartamento de 115 m² 

Vista a la ciudad, muy iluminado 

2 habitaciones, la principal con vestier y baño privado, además de estudio

Amplio Balcón 

Cocina abierta, integrada al área social, campaña extractora, lavaplatos 

Parqueadero doble lineal 
Cuarto util en el mismo piso del apartamento",Los Balsos,https://www.fincaraiz.com.co/apartamento-en-venta-en-el-poblado-medellin/193237857,antioquia,Antioquia,Medellín,El Poblado,,Suroriente,6.18885,-75.55969,1330000000,1102016,2,2,115,115,0,,0,2,,2,Asador; Balcón; Gimnasio; Piscina; Sauna / Turco / Jacuzzi; Sauna / Turco / Jacuzzi,False,inmobiliaria,Tu360Inmobiliario,16,https://cdn2.infocasas.com.uy/repo/img/6a0ca466a3e54_infocdn__picture-b5909129f9a7470282d9057a2bcbd0c9jpg.jpg,2025-12-29,2026-06-13,615,2026-07-04T19:54:29.257203+00:00
7382188,"Apartamento en venta en El Poblado, Medellín","Apartamento  en Venta en unidad cerrada sector Tesoro el Poblado. 3 Alcobas,  4 baños,  2 parqueaderos,  1 cuarto útil,  Alcoba y baño de servicio,  zonas comunes: piscina,  salón social,  Juegos infantiles,  parqueadero de visitantes,  La unidad cuenta con seguridad 24horas,  amplias zonas Verdes,  La ubicación es ideal,  fácil acceso a vías principales y transporte publico ..",Carrera 29 D  7 A - 120,https://www.fincaraiz.com.co/apartamento-en-venta-en-el-poblado-medellin/7382188,antioquia,Antioquia,Medellín,El Poblado,,Suroriente,6.20488405227661,-75.5560760498047,690000000,789000,3,4,154,0,6,18,0,2,2019,2,Ascensor; Balcón; Baño Auxiliar; Calentador; Circuito cerrado de TV; Citófono; Cocina Integral; Colegios / Universidades; Comedor auxiliar; Cuarto de Servicio; Depósito / Bodega; En conjunto cerrado; Estudio; Garaje(s); Hall de Alcobas; Instalación de gas; Jardín; Parqueadero Visitantes; Parques cercanos; Piscina; Piso en Baldosa /  Mármol; Portería / Recepción; Salón Comunal; Supermercados / C.Comerciales; Trans. Público cercano; Vigilancia; Vista panorámica; Zona Infantil; Zona Residencial; Zonas Verdes,False,inmobiliaria,Inmobiliaria la Cumbre,12,https://s3.amazonaws.com/imagenesprof.fincaraiz.com.co/OVFR_COL/2022/10/24/3754501_629_19.jpg#HASTH,2022-06-29,2026-06-13,616,2026-07-04T19:54:33.216895+00:00
10974273,"Apartamento en venta en Provenza, Medellín","Apartamento en venta ubicado en el sector de Provenza en El Poblado.
2 alcobas, 3 baños, parqueadero cubierto. La unidad cuenta con piscina, salón social, zonas verdes, juegos infantiles, gimnasio, ascensor, parqueadero de visitantes y seguridad 24 horas. La ubicación es ideal, fácil acceso a vías principales, centros comerciales y transporte público.","Calle 7 #39, El Poblado, Medellín, Antioquia, Colombia",https://www.fincaraiz.com.co/apartamento-en-venta-en-provenza-medellin/10974273,antioquia,Antioquia,Medellín,Provenza,,Suroriente,6.2063449,-75.5686623,1350000000,980000,2,3,127,0,6,0,0,4,,1,Ascensor; Balcón; Baño Auxiliar; Circuito cerrado de TV; Citófono; Cocina Integral; Cocina tipo Americano; Colegios / Universidades; En conjunto cerrado; Estudio; Gimnasio; Hall de Alcobas; Instalación de gas; Jardín; Parqueadero Visitantes; Parques cercanos; Piscina; Portería / Recepción; Salón Comunal; Supermercados / C.Comerciales; Trans. Público cercano; Vigilancia; Vista panorámica; Zona Comercial; Zona de lavandería; Zona Infantil; Zonas Verdes,False,inmobiliaria,Inmobiliaria la Cumbre,13,https://s3.amazonaws.com/static-prod-asset.fincaraiz.com.co/site/fincaraiz_service/media/listing/eb2d3e73-f151-4df4-a8da-93cc2dfd3375/photos/eb2d3e73-f151-4df4-a8da-93cc2dfd3375_1_True_3f026e0d-a3d1-46a6-98b6-2d92dfe50c98.png#HASTH,2024-06-12,2026-06-13,616,2026-07-04T19:54:33.216938+00:00
191488912,"Apartamento en  Venta en Betania, Sabaneta","COD: 18137 Espléndido apartamento en venta, hermosa y tranquila zona campestre rodeada de verde naturaleza y aire puro, con fácil acceso a todos los servicios necesarios para una excelente calidad de vida, maravillosa vista panorámica, área de 56 metros aproximadamente, sector Sabaneta, piso 33, estrato 3 en Unidad Cerrada. Nos ofrece su interior, zona social de sala comedor, dos alcobas con closet cada una,  un baño privado y un baño social enchapados y cabinado en vidrio templado; práctica cocina integral mixta con extractor, barra americana, anaqueles inferiores y superiores, red de gas, zona de ropas, balcón y ventanal. Piso en porcelanato, pintura en excelente estado. 

Parqueadero cubierto, shut de basuras y ascensor. 

Seguridad 24 horas, senderos peatonales, zonas verdes, juegos infantiles, cámaras de seguridad, piscina adultos, piscina niños, duchas, sauna, turco, jacuzzi, gimnasio, salón social, BBQ, kiosco, canchas de fútbol, microfútbol, baloncesto, volley ball y golfito, mesa de ping pong.

(NO INCLUYE MOBILIARIO)

 

Descripción del sector

Sector residencial y comercial, cercano al centro comercial Aves María, almacenes Éxito, servicios bancarios, restaurantes, parque principal de Sabaneta, Colegio El Carmelo, con fácil acceso al Hospital Venancio Díaz Díaz, Institución Educativa Adelaida Correa, Universidades Unisabaneta y San Martín, autopista Regional, estaciones Estrella y Sabaneta del Metro, avenida Las Vegas, excelentes vías de acces",CARRERA 43A # 75 SUR - 05,https://www.fincaraiz.com.co/apartamento-en-venta-en-betania-sabaneta/191488912,antioquia,Antioquia,Sabaneta,Betania,,,6.1447283,-75.6155412,225000000,130000,2,1,56,,3,18,18,3,,1,Acceso Pavimentado; Asador; Ascensor; Balcón; Barra estilo americano; Baño Auxiliar; Cancha de Baloncesto; Cancha de Futbol; Cerca de Zona Urbana; Circuito cerrado de TV; Closet; Cocina Integral; Colegios / Universidades; En conjunto cerrado; Gimnasio; Instalación de gas; Piscina; Salón Comunal; Sauna / Turco / Jacuzzi; Supermercados / C.Comerciales; Trans. Público cercano; Vigilancia; Vista panorámica; Zona Comercial; Zona de lavandería; Zona Infantil; Zona Residencial; Zonas Verdes,False,inmobiliaria,Grupo Empresarial Mi,9,https://cdn2.infocasas.com.uy/repo/img/66fb1bf51ef07_infocdn__gr33614120200211111030jpg.jpg,2024-09-26,2026-06-13,616,2026-07-04T19:54:33.216959+00:00
7765537,"Apartamento en venta en El Poblado, Medellín","Apartamento en venta ubicado en el poblado-el tesoro 3 alcobas,  4 baños,  3 parqueaderos cubierto. la unidad cuenta con; ascensor,  piscina,  zonas verdes,  juegos infantiles,  salón social,  parqueadero de visitantes y seguridad 24horas. La ubicación es ideal,  fácil acceso a vías principales,  centros comerciales y transporte público..",Calle 1 sur  17-1,https://www.fincaraiz.com.co/apartamento-en-venta-en-el-poblado-medellin/7765537,antioquia,Antioquia,Medellín,El Poblado,,Suroriente,6.19606685638428,-75.554817199707,1700000000,1800000,3,4,240,0,6,16,0,2,2019,3,Ascensor; Balcón; Barra estilo americano; Baño Auxiliar; Calentador; Circuito cerrado de TV; Citófono; Cocina Integral; Colegios / Universidades; En conjunto cerrado; Estudio; Garaje(s); Hall de Alcobas; Instalación de gas; Jardín; Parqueadero Visitantes; Parques cercanos; Portería / Recepción; Salón Comunal; Sauna / Turco / Jacuzzi; Supermercados / C.Comerciales; Trans. Público cercano; Vigilancia; Zona de lavandería; Zona Infantil; Zona Residencial; Zonas Verdes,False,inmobiliaria,Inmobiliaria la Cumbre,14,https://s3.amazonaws.com/imagenesprof.fincaraiz.com.co/OVFR_COL/2022/11/23/3997282_734_0.jpg#HASTH,2022-11-23,2026-06-13,616,2026-07-04T19:54:33.216977+00:00
191507961,"Apartamento en  Venta en San jose, Envigado","HERMOSO APARTAMENTO EN VENTA - SECTOR SAN JOSE  COD: 29439
¡No te pierdas esta increíble oportunidad! Se vende un encantador apartamento en el codiciado barrio de San José, ubicado en el quinto piso de un edificio moderno. Este hogar cuenta con una cocina integral y un hermoso suelo en SPC, brindando durabilidad y estilo. Con una clasificación de estrato 4, disfrutarás de una cómoda área de aproximadamente 64 metros cuadrados, distribuidos en 3 amplios dormitorios y 2 baños. Además, incluye parqueadero para tu conveniencia. Equipado con calentador de gas y una práctica zona de lavado, este apartamento también cuenta con acceso a una red de gas para mayor comodidad. ¡Pero eso no es todo! El edificio ofrece una variedad de amenidades, como juegos infantiles, una refrescante piscina para adultos y otra para niños, creando un ambiente ideal para toda la familia.",Calle 39 B Sur # 28 85,https://www.fincaraiz.com.co/apartamento-en-venta-en-san-jose-envigado/191507961,antioquia,Antioquia,Envigado,San jose,,,6.1615631,-75.5812307,409000000,404000,3,2,64,,4,5,5,5,,0,Calentador; Cocina Integral; Instalación de gas; Parqueadero Visitantes; Piscina; Portería / Recepción; Zona de lavandería; Zona Infantil,False,inmobiliaria,Grupo Empresarial Mi,13,https://cdn2.infocasas.com.uy/repo/img/66fb2ab1a6714_infocdn__gr-hermoso-apartamento-en-venta-1721746768-529-4396jpeg.jpeg,2024-09-30,2026-06-13,616,2026-07-04T19:54:33.216993+00:00
10569675,"Apartamento en venta en La america, Medellín","Área 132m2, 3 alcobas, closet, 3 baños, cocina integral, red de gas, zona de ropas, sala, comedor balcón y terraza.

Estrato 4, piso 3 sin ascensor.

Cerca al Colegio Santa Teresita De La América, tienda D1, IPS Prosalco San Juan, Mall la 90, Sede Social La América y excelentes rutas de transporte.

Wasi ***",Calle 44 A # 89-44 Piso 3,https://www.fincaraiz.com.co/apartamento-en-venta-en-la-america-medellin/10569675,antioquia,Antioquia,Medellín,La america,,Occidente,6.2527626655223,-75.605443791895,550000000,0,3,3,132,0,4,3,0,2,2019,0,Acceso Pavimentado; Balcón; Canchas Deportivas; Cerca de Zona Urbana; Closet; Cocina Integral; Parques cercanos; Sobre vía principal; Trans. Público cercano; Zona Comercial; Zona de lavandería; Zona Industrial; Zona Infantil; Zona Residencial; Zonas Verdes,False,inmobiliaria,Viva Inmobiliaria Asociados,22,https://s3.amazonaws.com/static-prod-asset.fincaraiz.com.co/site/fincaraiz_service/media/listing/96802cfe-3b8e-492e-92bc-5075af22a540/photos/96802cfe-3b8e-492e-92bc-5075af22a540_0_True_fef31149-ff64-40d4-841c-68c9bdea24ae.jpeg#HASTH,2024-02-09,2026-06-13,616,2026-07-04T19:54:33.217008+00:00
191489648,"Apartamento en  Venta en Perez, Bello","APARTAMENTO EN VENTA - SECTOR BARRIO PEREZ, BELLO COD: 25161

Encantador apartamento en venta, con una maravillosa iluminación natural, fácil ingreso al parqueadero y acceso vehicular, área de 52 metros aproximadamente, sector Barrio Pérez en Bello, 1 piso, estrato 3 en edificio. En sus espacios encontramos sala, tres alcobas, dos closets, un vestier, un baño privado y un baño social enchapados y cabinados, ducha eléctrica; funcional cocina integral con barra americana, anaqueles inferiores y superiores, red de gas, patio y zona de ropas. Piso en cerámica, pintura en excelente estado.

Parqueadero cubierto y parqueadero para motos.

Cámaras de seguridad.

(NO INCLUYE MOBILIARIO)

 

Descripción del sector
Sector residencial cercano al Parque principal, Museo Choza Marco Fidel Suárez, Notaría Primera, Alcaldía, Éxito, zona bancaria, D1 Santa Ana, Parroquia La Preciosa Sangre.",CALLE 50 # 52 - 53,https://www.fincaraiz.com.co/apartamento-en-venta-en-perez-bello/191489648,antioquia,Antioquia,Bello,Perez,,,6.3337079,-75.5606254,190000000,0,3,2,52,,3,1,1,3,,0,Cocina Integral; Instalación de gas; Parques cercanos; Piso en Baldosa /  Mármol; Zona Comercial; Zona Residencial,False,inmobiliaria,Grupo Empresarial Mi,7,https://cdn2.infocasas.com.uy/repo/img/66fb1e8d066ec_infocdn__gr33614520220224120757jpg.jpg,2024-09-26,2026-06-13,616,2026-07-04T19:54:33.217023+00:00
191301583,"Apartamento en  Venta en 30 de mayo, Barbosa","Este inmueble es la combinación perfecta de estilo, confort y funcionalidad. Con cada espacio pensado para hacer tu vida más fácil y acogedora, es la oportunidad ideal para darle un giro a tu día a día. 

Apartamento 5piso la 12 Barbosa Ant
78 mts2
✔4 habitaciones 
✔2 baños 
✔Cocina integral 
✔Red de gas 
✔Sala comedor 
✔Zona de ropas 
✔Balcón 
Venta $280.000.000",CL 12 # 21B - 39,https://www.fincaraiz.com.co/apartamento-en-venta-en-30-de-mayo-barbosa/191301583,antioquia,Antioquia,Barbosa,30 de mayo,,,6.4383141799424,-75.334669470392,280000000,0,4,2,78,78,3,5,0,,,0,Baño Auxiliar; Cocina Integral; Cocina tipo Americano; Colegios / Universidades; Instalación de gas; Parques cercanos; Piso en Baldosa /  Mármol; Supermercados / C.Comerciales; Trans. Público cercano; Zona de lavandería,False,inmobiliaria,ARRENDAMIENTOS BARBOSA,7,https://cdn2.infocasas.com.uy/repo/img/683a245e0dfb4_infocdn__fapcf331tddcyb1sopnpbahzncqqpwyydcw9vgjspng.png,2024-09-03,2026-06-13,616,2026-07-04T19:54:33.217037+00:00
