listing_id,title,description,address,detail_url,department_slug,department,city,neighborhood,locality,zone,latitude,longitude,price_cop,admin_fee_cop,bedrooms,bathrooms,area_m2,area_built_m2,stratum,floor,floors_count,antiquity,construction_year,garages,amenities,is_new_project,owner_type,owner_name,image_count,main_image_url,listing_created_at,listing_updated_at,source_page,scraped_at
192570354,"Apartamento en Venta en La Samaria, Ibagué","HERMOSO Y AMPLIO APARTAMENTO CONJUNTO IBAGUÉ EN VENTA (BONITA VISTA). AREA TOTAL: 76 m2 (Ascensor doble - parqueadero privado + deposito ambos subterráneos). Apartamento con buenos acabados y excelente distribución, cuenta en total con tres (3) Alcobas grandes con closet, sala-comedor, cocina semi-integral, zona de lavandería anexa, espacio para condicionar estudio-oficina, dos (2) baños, puerta balcón estilo francés, y cuenta con amplios y luminosos espacios. El conjunto cuenta con ascensor doble, espectaculares piscinas adultos y niños, salón de eventos, sala de cine, salón de negocios, salón de juegos para niños, muro de escalar, parque infantil, Abundante vegetación (senderos caminables techados con zonas verdes y árboles), Zonas BBQ, depósito para basuras, parqueadero privado cubierto y para visitantes, depósitos, portería tipo lobby hotel y vigilancia privada las 24 horas con vídeo-cámaras de seguridad, Portería secundaria con bahías de parqueo, Estrato 4, Administración $330.000, excelente inversión y zona de Alta Valorización. PRECIO DE VENTA: $345.000.000 M (Dependiendo manera de pago). CONTACTAR DIRECTAMENTE (llamada telefónica y/o WhatsApp).","Parque Deportivo, Ibagué, Tolima, Colombia",https://www.fincaraiz.com.co/apartamento-en-venta-en-la-samaria-ibague/192570354,tolima,Tolima,Ibagué,La Samaria,,Bolivar,4.42698,-75.1832,345000000,330000,3,2,76,76,4,14,15,2,,1,Ascensor; Barra estilo americano; Baño Auxiliar; Calentador; Canchas Deportivas; Circuito cerrado de TV; Cocina Integral; Colegios / Universidades; Comedor auxiliar; Cuarto de Escoltas; Cuarto de servicio; Depósito / Bodega; En conjunto cerrado; Estudio; Garaje(s); Hall de Alcobas; Instalación de gas; Jardín; Loft; Oficina de negocios; Parqueadero Visitantes; Parques cercanos; Patio; Piscina; Piso en Baldosa /  Mármol; Planta Eléctrica; Portería / Recepción; Sala de internet; Salón Comunal; Salón de Juegos; Sobre vía principal; Supermercados / C.Comerciales; Terraza; Trans. Público cercano; Vigilancia; Vista panorámica; Vivienda Bifamiliar; Vivienda Multifamiliar; Zona Campestre; Zona Comercial; Zona de lavandería; Zona Infantil; Zona Residencial; Zonas Verdes,False,inmobiliaria,DIEGO VARGAS,30,https://cdn2.infocasas.com.uy/repo/img/685cc8c46dcf8_infocdn__kznpx5lcf2dnb4b5mdfiszjmwbs4533bi4aiwzebjpg.jpg,2025-06-25,2026-06-13,5,2026-07-03T17:37:00.021421+00:00
193253950,"Apartamento en Venta en Reservas del jardin, Ibagué","Apartamento en venta conjunto reservas del jardin

? Ubicación: Piso 1

Características del apartamento
- 2 habitaciones con clóset, principal con baño
- Baño social
- Sala/comedor pequeña
- Cocina semintegral 
- Patio

Zonas comunes
* Piscina
* Salón social","Reservas Del Jardin, Carrera 3, Ibagué, Tolima, Colombia",https://www.fincaraiz.com.co/apartamento-en-venta-en-reservas-del-jardin-ibague/193253950,tolima,Tolima,Ibagué,Reservas del jardin,,Bolivar,4.4390878,-75.1763702,180000000,0,2,2,48,48,3,1,0,3,,0,Balcón; Circuito cerrado de TV; Citófono; En conjunto cerrado; Jardín; Patio; Piscina; Piso en Baldosa /  Mármol; Portería / Recepción; Salón Comunal; Vigilancia; Zona Infantil; Zonas Verdes,False,inmobiliaria,TERRANOVA INMOBILIARIA,10,https://cdn2.infocasas.com.uy/repo/img/695eb7de3f8a5_infocdn__foko251thzgjfciqar7wfbs9exsxcs6k5awrnpqbjpg.jpg,2026-01-07,2026-06-13,5,2026-07-03T17:37:00.021439+00:00
193783601,Apartamento en Venta en Libano,"Descubra la oportunidad de vivir en un entorno privilegiado con este espacioso apartamento dúplex, ideal para quienes buscan confort y una ubicación estratégica. Ubicado en el apacible barrio San Antonio Bajo, en el encantador municipio de El Líbano (Tolima), esta propiedad de 155 m² construidos, que incluye una generosa terraza cubierta, se asienta sobre un lote de 120 m² (6m de frente por 20m de fondo).

Con una vetustez de tan solo 5 años y clasificado en estrato 2, este dúplex se distribuye en los pisos 2 y 3, ofreciendo un diseño funcional y acogedor. Cuenta con 4 amplias habitaciones, 2 baños completos (uno de ellos en la habitación principal para mayor privacidad), una luminosa sala y comedor, y una moderna cocina integral que invita a la creación culinaria. La terraza cubierta es un espacio versátil, perfecto para disfrutar del clima ideal de la región o como zona de descanso.

La ubicación es inmejorable: a pocos minutos del Hospital Regional Alfonso Jaramillo y del vibrante centro del pueblo, donde encontrará una completa oferta de servicios como bancos, almacenes, notaría, la majestuosa catedral y la alcaldía. Además, su estratégica posición facilita el acceso a la salida hacia Manizales y la vía al Nevado, abriendo un abanico de posibilidades para el ocio y la conexión con la naturaleza.

Este apartamento representa una excelente inversión con un precio de $280.000.000 y la ventaja de no tener costos de administración.
¡No pierda la oportunidad de conocer esta propiedad excepcional! Contáctenos para más información o para agendar su visita.
Información sujeta a cambios en características, trámites y valores.***  ID 148","Libano, Líbano, Tolima, Colombia",https://www.fincaraiz.com.co/apartamento-en-venta-en-libano/193783601,tolima,Tolima,Libano,Libano,,,4.9224602,-75.0642244,280000000,0,4,2,155,155,2,2,2,2,,0,Cocina Integral; Colegios / Universidades; Instalación de gas; Parques cercanos; Patio; Piso en Baldosa /  Mármol; Supermercados / C.Comerciales,False,inmobiliaria,Inmobiliaria Torre Nova,13,https://cdn2.infocasas.com.uy/gen-ai/enhanced_image_20260522194312.png,2026-05-22,2026-07-02,5,2026-07-03T17:37:00.021456+00:00
192718191,Apartamento en Venta en Ibagué,"Hermoso apartamento súper bien ubicado sobre la Av Picaleña, vía al aeropuerto. 

Consta de 3 alcobas, la principal tiene baño privado y el otro baño lo comparten las otras dos alcobas, sala comedor, cocina semi abierta, zona de lavandería, balcón, piso 10, con ascensor, iluminado, ventilado, Vista espectacular. Estufa a gas con 4 hornillas, calentador de paso a gas, tendedero de ropa, garaje cubierto.  

El conjunto consta de: Piscina, salón comunal, zona infantil y zona de BBQ.



Lugares cercanos: Clínicas Avidanti, Medicadiz, Clinaltec, Salud total, Makro, Mercacentro 10.","Conjunto Madeira Campestre, Calle 147, Ibagué, Tolima, Colombia",https://www.fincaraiz.com.co/apartamento-en-venta-en-ibague/192718191,tolima,Tolima,Ibagué,Ibagué,,,4.4052017,-75.1423454,179000000,222000,3,2,60.71,60.71,3,10,1,3,,1,,False,inmobiliaria,SALOME BERNAL JARAMILLO,27,https://cdn2.infocasas.com.uy/repo/img/68917cee4b5f1_infocdn__q8xfxotx3i30v5ppc5su7hxqoqv5nycdwd8jthwvjpg.jpg,2025-08-04,2026-06-09,5,2026-07-03T17:37:00.021473+00:00
192906271,"Apartamento en Venta en La Samaria, Ibagué","Apartamento en venta en el conjunto Wakarí piso 7 con vista exterior. Cuenta con 80 m2, 3 habitaciones, 2 baños, cocina semintegral con barra estilo americano, zona de ropas, calentador, tendedero y se entrega completamente encortinado con cortinas enrollables tipo sheer elegance y panel japonés.
Cuenta con parqueadero privado",TV 13 Sur # 19 Sur - 822,https://www.fincaraiz.com.co/apartamento-en-venta-en-la-samaria-ibague/192906271,tolima,Tolima,Ibagué,La Samaria,,,4.4230739599389,-75.177120846069,380000000,0,3,2,80,80,5,7,1,2,,1,Ascensor; Balcón; Baño Auxiliar; Calentador; Citófono; Cocina Integral; Cocina tipo Americano; Colegios / Universidades; Duplex; En conjunto cerrado; Garaje(s); Hall de Alcobas; Instalación de gas; Jardín; Parqueadero Visitantes; Parques cercanos; Piscina; Piso en Baldosa /  Mármol; Portería / Recepción; Salón Comunal; Salón de Juegos; Supermercados / C.Comerciales; Vigilancia; Vista panorámica; Vivienda Bifamiliar; Zona de lavandería; Zona Residencial; Zonas Verdes,False,inmobiliaria,TERRANOVA INMOBILIARIA,19,https://cdn2.infocasas.com.uy/repo/img/68d30a445e485_infocdn__vnk6htq6g86b7czvvrtxlpvly51qefp1xht3sr28jpg.jpg,2025-09-23,2026-06-13,5,2026-07-03T17:37:00.021493+00:00
193364833,"Apartamento en Venta en Jordan, Ibagué","Apartamento para estrenar ubicado en el piso 15 del Edificio Infinity, una torre moderna en el corazón de la Milla de Oro de Ibagué, rodeado de lo mejor en estilo de vida, inversión y conectividad.   Con 85.64 m&sup2;   Distribución:   3 habitaciónes   3 baños   Sala comedor en un solo ambiente con balcón   Cocina abierta tipo americana   Acabados para estrenar   Parqueadero cubierto y deposito    Ubicación inmejorable:Situado en una de las zonas más exclusivas y con mayor valorización de la ciudad: La Milla de Oro, rodeado de:   Acqua, La Estación y Multicentro &ndash; los 3 centros comerciales más grandes de Ibagué   Restaurantes gourmet, cafés y vida social de alto nivel   Excelentes vías de acceso y conectividad   Valor de venta: $399.900.000 COP Ideal para vivir con estilo o como inversión de alta demanda en arriendos corporativos &iquest;Quieres vivir donde todo sucede o invertir donde todo se valoriza?Este apartaestudio te lo da todo: diseño, ubicación y proyección. Contáctanos y agenda tu visita hoy mismo. ¡Es para estrenar y está disponible!",CALLE 60 # 10 - 42,https://www.fincaraiz.com.co/apartamento-en-venta-en-jordan-ibague/193364833,tolima,Tolima,Ibagué,Jordan,,Vergel,4.4426556,-75.2044118,405106000,390000,3,3,85,85,5,0,0,1,,1,Aire Acondicionado; Alarma; Ascensor; Balcón; Calentador; Cerca centro comercial; Citófono; Closet; Cocina Integral; Gimnasio; Instalación de gas; Piscina; Salón Comunal; Sauna / Turco / Jacuzzi; Sobre vía principal; Trans. Público cercano; Vigilancia; Vista panorámica; Zona de BBQ; Zona Infantil; Zona Residencial; Área Urbana,False,inmobiliaria,EXP COLOMBIA SAS,9,https://cdn2.infocasas.com.uy/repo/img/6a218edcdc3be_infocdn__9210604-1-1764638584-1jpg.jpg,2026-02-05,2026-06-04,5,2026-07-03T17:37:00.021511+00:00
193379191,"Apartamento en Venta en La pola, Ibagué","Vendo espectacular Penthouse de alta valorización en Ibague (La Pola).
Apartamento de 188 mts2 piso 11.
Tres habitaciones completas con vestier y baño privado,  La principal con balcón y aire acondicionado. 3 balcones grandes con espectacular vista hacia el parque centenario y montañas de Ibagué.
Estudio tipo oficina.
Sala comedor amplia.
Hall de alcobas
Baño social. 
Cocina grande con cuarto útil zona de lavandería y habitación auxiliar con baño privado.
Puerta principal blindada.
3 parqueaderos privados seguidos 
Depósito grande 
Se incluyen bibliotecas y mobiliario de TV en las habitaciones 

Conjunto cerrado con vigilancia privada
Piscina 
Jacuzzi
Bbq 
Salón social 
Parque infantil 
Planta suplencia total en el edificio 
Se aceptan permutas por propiedades","La Pola, Ibague TOL, Carrera 6, Ibagué, Tolima, Colombia",https://www.fincaraiz.com.co/apartamento-en-venta-en-la-pola-ibague/193379191,tolima,Tolima,Ibagué,La pola,,Simon,4.4401084,-75.2198317,950000000,850000,3,3,188,188,5,11,0,3,,3,Aire Acondicionado; Ascensor; Balcón; Barra estilo americano; Baño Auxiliar; Circuito cerrado de TV; Citófono; Cocina Integral; Cocina tipo Americano; Colegios / Universidades; Depósito / Bodega; En conjunto cerrado; Estudio; Garaje(s); Hall de Alcobas; Instalación de gas; Parqueadero Visitantes; Parques cercanos; PentHouse; Sauna / Turco / Jacuzzi; Supermercados / C.Comerciales; Terraza; Trans. Público cercano; Vigilancia; Vista panorámica; Zona de lavandería; Zona Infantil; Zona Residencial; Zonas Verdes,False,inmobiliaria,App Brokers,29,https://cdn2.infocasas.com.uy/repo/img/698b56eca1352_infocdn__jxbrnhbftsr6h0ekigfcof9ecjkhwide3vazy4vwjpg.jpg,2026-02-10,2026-04-19,5,2026-07-03T17:37:00.021530+00:00
193733337,Apartamento en Venta en Flandes,"¡En Venta!

Atractivo Apartamento en Venta con Excelente Distribución ubicado en un moderno edificio residencial de 7 pisos, ideal para quienes buscan comodidad, funcionalidad y un diseño contemporáneo. Gracias a su excelente distribución, iluminación natural y agradables vistas panorámicas, esta propiedad ofrece un ambiente cómodo y práctico para disfrutar del día a día.

Características del inmueble:

✨ 2 habitaciones bien distribuidas con armarios empotrados
✨ Habitación principal cómoda con excelente iluminación natural
✨ 2 baños funcionales con acabados contemporáneos
✨ Sala comedor amplia integrada a la cocina
✨ Cocina integral práctica y moderna
✨ Balcón con vista panorámica ideal para relajarse
✨ Excelente ventilación natural en todos los espacios
✨ Pisos en baldosa de fácil mantenimiento
✨ Muebles flotantes que optimizan el almacenamiento
✨ Espacios luminosos con paredes en tonos claros que amplían la sensación de amplitud
✨ Parqueadero privado
✨ Antigüedad entre 1 y 8 años en excelente estado de conservación

Zonas comunes del conjunto:

✨ Edificio residencial de 7 pisos
✨ Ambiente residencial tranquilo y seguro
✨ Áreas comunes para el descanso
✨ Vigilancia y control de acceso

Un apartamento moderno y funcional, ideal para parejas, profesionales o pequeñas familias que desean vivir en un espacio cómodo, con excelente iluminación natural y una agradable vista panorámica.

Agenda tu cita hoy y no pierdas la oportunidad de invertir en este espectacular apartamento.
✨Compra Fácil y Rápido con acompañamiento legal durante el proceso✨","Flandes, Tolima, Colombia",https://www.fincaraiz.com.co/apartamento-en-venta-en-flandes/193733337,tolima,Tolima,Flandes,Flandes,,,4.2868363,-74.8122423,130000000,150000,2,2,57,57,4,7,0,2,,1,Ascensor; Balcón; Baño Auxiliar; Cocina Integral; Colegios / Universidades; En conjunto cerrado; Estudio; Instalación de gas; Jardín; Piscina; Piso en Baldosa /  Mármol; Trans. Público cercano; Vigilancia; Vista panorámica; Zona Residencial,False,inmobiliaria,ACTIVOS INMOBILIARIOS & FINANCIEROS S.A.S.,15,https://cdn2.infocasas.com.uy/repo/img/6a02114f4f187_infocdn__il5d8arazbfrjrpvhdesst8jm5qzltsknyjaa1nfjpg.jpg,2026-05-11,2026-06-25,5,2026-07-03T17:37:00.021550+00:00
192361631,Apartamento en Venta en Ibagué,"Excelente apartamento, 57 M2, en tercer piso, iluminado, conformado por tres alcobas, todas con closet, la alcoba principal con baño, baño de alcobas, cocina integral con zona de lavado, sala-comedor, un parqueadero privado. Conjunto residencial Santelmo, vía a El Salado. El conjunto incluye piscinas para adultos y niños, gimnasio, cancha múltiple, senderos peatonales y zonas verdes, Quiosco y BBQ, estaciones de ejercicio, ascensor, salón social, espacio para bicicletas. Estrato 4. Transporte público, queda cerca el Colegio Militar Inocencio Chinca, Avenida quinta parque los venados, único dueño y se negocia directamente con el propietario. Venta $160.000.000 negociables. ***ó ***",CL 146 # 8B - 50,https://www.fincaraiz.com.co/apartamento-en-venta-en-ibague/192361631,tolima,Tolima,Ibagué,Ibagué,,Salado,4.4470027024101,-75.142921992249,159999000,177000,3,2,57,,3,3,3,2,,1,En conjunto cerrado; Garaje(s); Gimnasio; Piscina; Trans. Público cercano; Zona Comercial; Zona Residencial,False,inmobiliaria,DANIEL PRIETO ESPITIA,12,https://cdn2.infocasas.com.uy/repo/img/681bd850e8fbe_infocdn__ye3zaxv6vnwfyhvnkthf6i5nbuos2ch3ppriabr7jpg.jpg,2025-05-07,2026-06-13,5,2026-07-03T17:37:00.021569+00:00
193945522,"Apartamento en Venta en Co. bosques de fonderella, Ibagué","Apartamento en excelente ubicación, Av Ambala con 104 futura vía al aeropuerto, conjunto cerrado con piscina, cancha múltiple, parque infantil, parqueadero propio, cocina integral, calentador de agua, balcón, vista exterior, ascensor.","Carrera 9 #104-106, Ibagué, Tolima, Colombia",https://www.fincaraiz.com.co/apartamento-en-venta-en-co-bosques-de-fonderella-ibague/193945522,tolima,Tolima,Ibagué,Co. bosques de fonderella,,Vergel,4.4465212,-75.1713105,175000000,250000,3,2,63,63,3,2,1,3,,1,Ascensor; Balcón; Calentador; Citófono; Cocina Integral; Cocina tipo Americano; Colegios / Universidades; En conjunto cerrado; Garaje(s); Instalación de gas; Parqueadero Visitantes; Piscina; Piso en Baldosa /  Mármol; Portería / Recepción; Salón Comunal; Sobre vía principal; Supermercados / C.Comerciales; Trans. Público cercano; Zona Infantil; Zona Residencial; Zonas Verdes,False,,Mario Lozano,18,https://cdn2.infocasas.com.uy/repo/img/6a469f641cf2d_infocdn__gqpa2t92zsw6lo7bjmgtk8ivm8cwtyuuyqljjgehjpg.jpg,2026-07-02,2026-07-02,5,2026-07-03T17:37:00.021595+00:00
193353689,Apartamento en Venta en Ibagué,"Apartamento en Ibagué, recientemente remodelado (hace menos de 7 meses), prácticamente nuevo. Cuenta con excelentes acabados, puertas nuevas y un ambiente moderno y funcional, ideal para quienes buscan comodidad y frescura en su nuevo hogar.","Algarrobo - Arboleda del Campestre, Calle 154, Ibagué, Tolima, Colombia",https://www.fincaraiz.com.co/apartamento-en-venta-en-ibague/193353689,tolima,Tolima,Ibagué,Ibagué,,,4.3893063,-75.1417174,130000000,155000,2,1,45,45,2,5,5,2,,0,Balcón; Canchas Deportivas; Colegios / Universidades; En conjunto cerrado; Instalación de gas; Parques cercanos; Patio; Piscina; Portería / Recepción; Salón Comunal; Trans. Público cercano; Zona Residencial,False,,Daniela,10,https://cdn2.infocasas.com.uy/repo/img/69b0da34f2e44_infocdn__tzmggjy9hopfjr49xsivf03pdh4yedcoxuipymfjjpg.jpg,2026-02-03,2026-06-26,5,2026-07-03T17:37:00.021615+00:00
193884558,"Apartamento en Venta en Cr. los arroyuelos, Ibagué","Apartamento en venta Ibague Tolima
Hacienda Santa Inés 
Con una vista hermosa desde un piso 12, rodeado de naturaleza, despierta todos los días con aire puro desde una agradable sala, con un amplio comedor, seguido de una cocina integral tipo americano, linda estufa y horno para tus deliciosos horneados, tres habitaciones con calor de hogar, con sus closet, la principal con baño privado, estadio, parqueadero, piscinas, zona BBQ, saunas, salón social de reuniones, vigilado las 24/7 recepción con excelente atención al ingreso, mucha zonas verdes y avenidas principales,","Hacienda Santa Inés, Carrera 11, Ibagué, Tolima, Colombia",https://www.fincaraiz.com.co/apartamento-en-venta-en-cr-los-arroyuelos-ibague/193884558,tolima,Tolima,Ibagué,Cr. los arroyuelos,,Vergel,4.4449081,-75.1829386,450000000,350000,3,2,85,85,3,12,12,1,,1,,False,,Alberto Simbaqueva,13,https://cdn2.infocasas.com.uy/repo/img/6a32c8cc0120a_infocdn__u2sbjstp5qgyd7tw68lpohtiupd9wjshyadd6enwjpg.jpg,2026-06-17,2026-06-29,5,2026-07-03T17:37:00.021632+00:00
193897528,"Apartamento en Venta en Varsovia, Ibagué","¡Tu próximo hogar en la mejor zona de Ibagué! Apartamento en Venta – Varsovia Conjunto Bosque Reservado
¿Buscas comodidad, valorización y una ubicación estratégica? Este espectacular apartamento ubicado en el exclusivo sector de Varsovia es la oportunidad perfecta tanto para vivir en familia como para realizar una inversión segura en Ibagué.
Vivir aquí es tener un club en casa. El conjunto cuenta con seguridad 24/7 y zonas comunes diseñadas para el disfrute de todos:

- Ubicación Privilegiada:
El sector de Varsovia es uno de los de mayor desarrollo y alta valorización en Ibagué. Estarás a solo minutos de:
Centros comerciales (Multicentro, Aqua, La Estación).
Principales centros de salud (Clínica Medicádiz, Hospital Federico Lleras).
Supermercados (Éxito, Makro, Mercacentro) y excelentes colegios/universidades.
Vías principales con fácil acceso al transporte público.

Apartamento 3 habitaciones con closet, habitación principal con baño, balcón, depósito, parqueadero, lo entrego con persianas, es un segundo piso, cocina integral, 2 baños","Carrera 6 Sur #70-70, Ibagué, Tolima, Colombia",https://www.fincaraiz.com.co/apartamento-en-venta-en-varsovia-ibague/193897528,tolima,Tolima,Ibagué,Varsovia,,,4.4300786,-75.2021362,340000000,260000,3,2,72,72,4,2,1,2,,1,Ascensor; Balcón; Barra estilo americano; Baño Auxiliar; Calentador; Canchas Deportivas; Cocina Integral; Colegios / Universidades; Depósito / Bodega; En conjunto cerrado; Gimnasio; Hall de Alcobas; Instalación de gas; Oficina de negocios; Parqueadero Visitantes; Piscina; Piso en Baldosa /  Mármol; Portería / Recepción; Salón Comunal; Supermercados / C.Comerciales; Trans. Público cercano; Vigilancia; Zona de lavandería; Zona Infantil; Zona Residencial; Zonas Verdes,False,,MONICAMENDOZA,8,https://cdn2.infocasas.com.uy/repo/img/6a36182a6191f_infocdn__fg50fgnoyr7apmgrko46dfqici9zpylnnxg86bsxjpg.jpg,2026-06-19,2026-06-25,6,2026-07-03T17:37:03.681925+00:00
193845280,"Apartamento en Venta en La Samaria, Ibagué","Apartamento en una de las mejores zonas de valorización de Ibagué. La Samaria. Conjunto Residencial Wakari, a pocos metros de la Clínica Medicadiz, cerca al parque deportivo, centros sociales, via al aeropuerto Perales, excelentes zonas verdes. Piso 14 con vista a la ciudad. parqueadero privado y depósito. El conjunto cuenta con piscina para niños, piscina adultos, zona de juegos de niños, barbecue, gimnasio, sala de cine, lobby tipo hotel. Se vende sin amoblar, o amoblado como se ve en la imagenes con un precio adicional.",TV 13 Sur # 19 Sur - 837,https://www.fincaraiz.com.co/apartamento-en-venta-en-la-samaria-ibague/193845280,tolima,Tolima,Ibagué,La Samaria,,,4.4234635286977,-75.176644891089,385000000,280640,3,2,80,80,4,14,15,2,,1,Ascensor; Balcón; Baño Auxiliar; Canchas Deportivas; Cocina Integral; Colegios / Universidades; Depósito / Bodega; En conjunto cerrado; Garaje(s); Gimnasio; Instalación de gas; Parqueadero Visitantes; Parques cercanos; Piscina; Portería / Recepción; Salón Comunal; Sobre vía principal; Supermercados / C.Comerciales; Vigilancia; Vista panorámica; Zona Campestre; Zona Comercial; Zona de lavandería; Zona Industrial; Zona Infantil; Zona Residencial; Zonas Verdes,False,,LUBERNEY,20,https://cdn2.infocasas.com.uy/repo/img/6a22ef5e52f06_infocdn__0ejnjin62zyvd5zvjblxhirgtzqt0vmmhwmiyuqxjpg.jpg,2026-06-05,2026-06-26,6,2026-07-03T17:37:03.681969+00:00
193882307,Apartamento en Venta en Ibagué,"Se vende Apartamento en Ibague el sector nuevo 
1 Deposito
2 Parqueaderos PROPIOS lineales
81 Mtrs2
3 Habitaciones
2 baños
Sala
Comedor
Balcon
Espcio para teatro en casa
Cocina integral
Espacio para nevecon
Cuarto de ropas
Calentador
Panel japonés premium 
Habitaciones con cortinas screen premium
Piso séptimo 
Libre de deuda, sin hipoteca, papeles listos para escrituración 
Si quieres vivir en un lugar exclusivo, rodeado de naturaleza, tranquilo y seguro, Este es el lugar",KR 22 Sur # 114 - 61,https://www.fincaraiz.com.co/apartamento-en-venta-en-ibague/193882307,tolima,Tolima,Ibagué,Ibagué,,,4.4063531797976,-75.168474178574,495000000,450000,3,2,82,82,5,7,20,2,,2,Ascensor; Balcón; Barra estilo americano; Baño Auxiliar; Calentador; Canchas Deportivas; Cocina Integral; Cocina tipo Americano; Depósito / Bodega; En conjunto cerrado; Estudio; Gimnasio; Hall de Alcobas; Instalación de gas; Jardín; Oficina de negocios; Parqueadero Visitantes; Piscina; Piso en Baldosa /  Mármol; Planta Eléctrica; Portería / Recepción; Salón Comunal; Salón de Juegos; Sauna / Turco / Jacuzzi; Supermercados / C.Comerciales; Terraza; Trans. Público cercano; Vigilancia; Vista panorámica; Zona Campestre; Zona de lavandería; Zona Infantil; Zonas Verdes,False,,Anna Carolina Hernandez,16,https://cdn2.infocasas.com.uy/repo/img/6a31f294537ac_infocdn__4xuwkifgmzuk3tyihowxp7jdbwtrzchimigseeqojpg.jpg,2026-06-16,2026-06-16,6,2026-07-03T17:37:03.682025+00:00
193871631,"Apartamento en Venta en Picaleña y Mirolindo, Ibagué","Te presento esta hermosa propiedad de 93 metros cuadrados ubicada en piso 16, con una espectacular vista panorámica.

Cuenta con 3 habitaciones, 2 baños, sala de televisión, sala comedor, cocina moderna y dos balcones.

Su diseño, iluminación natural y ubicación lo convierten en una excelente oportunidad de inversión.

Precio: 320 millones de pesos negociables.

Contáctame al ***para más información.","CARRERA 23 SUR #88-48, Berlin, Ibagué, Tolima, Colombia",https://www.fincaraiz.com.co/apartamento-en-venta-en-picaleña-y-mirolindo-ibague/193871631,tolima,Tolima,Ibagué,Picaleña y Mirolindo,,,4.4173366,-75.1826815,320000000,230000,3,2,93,93,3,16,0,2,,1,,False,,Estefania Ceballos,13,https://cdn2.infocasas.com.uy/repo/img/6a2c432f15a4d_infocdn__snombrjyyfecdjzzjsd2kbfsojqz7jhpcacnql0jjpg.jpg,2026-06-12,2026-06-12,6,2026-07-03T17:37:03.682048+00:00
193891448,"Apartamento en Venta en Hacienda Santa Cruz, Ibagué","Se vende espectacular apartamento en el conjunto residencial Bio Santa Cruz. Un inmueble moderno, con excelentes acabados, máxima iluminación natural y listo para habitar. Ideal para familias que buscan confort, seguridad y una alta calidad de vida.

Características del Apartamento:

Area Social: Amplia sala-comedor con modernos pisos de porcelanato que aportan elegancia y luminosidad. Cuenta con un gran ventanal de acceso al balcón privado, el cual ofrece una hermosa y despejada vista hacia zonas verdes y senderos.

Cocina Integral: Diseño funcional en línea con mesón de granito gris, estufa a gas empotrada de 4 puestos y campana extractora. Dispone de gabinetes superiores e inferiores con acabados tipo madera de excelente capacidad.

Zona de Ropas: Espacio independiente y ventilado, equipado con lavadero tradicional y nicho para la lavadora.

Habitaciones: Cuenta con 3 alcobas confortables con pisos cerámicos tipo madera. La habitación principal destaca por su amplio vestier o walk-in closet abierto en madera, ideal para mantener el orden. Las habitaciones auxiliares disponen de clósets y excelente entrada de luz natural gracias a sus amplias ventanas.

Baños: 2 baños completos (uno en la alcoba principal) con acabados contemporáneos en paredes texturizadas, divisiones de ducha, modernos lavamanos con mueble inferior de madera y espejos empotrados.

Conectividad Interna: Pasillo de distribución enchapado que independiza perfectamente el área social de los dormitorios.

Amenidades del Conjunto Residencial:

Zonas Húmedas: Espectacular piscina para adultos y piscina infantil con cerramiento de seguridad, rodeadas de zona de solárium.

Deporte: Cancha de fútbol sintética con cerramiento de malla alta e iluminación nocturna para disfrutar en comunidad.

Parqueaderos: Cómodas zonas de estacionamiento pavimentadas para residentes y visitantes.

Seguridad: Portería con vigilancia privada las 24 horas, circuito cerrado de televisión y control de acceso.

Ubicado en un sector tranquilo, rodeado de naturaleza y con excelentes vías de acceso. Una oportunidad perfecta de inversión o para mudarte al hogar de tus sueños.","Bio Santa Cruz, Carrera 14 Sur #100-80, Ibagué, Tolima, Colombia",https://www.fincaraiz.com.co/apartamento-en-venta-en-hacienda-santa-cruz-ibague/193891448,tolima,Tolima,Ibagué,Hacienda Santa Cruz,,,4.419887,-75.1688667,235000000,178000,3,2,56,56,3,2,12,2,,0,Ascensor; Balcón; Baño Auxiliar; Canchas Deportivas; Cocina Integral; En conjunto cerrado; Instalación de gas; Parqueadero Visitantes; Piscina; Piso en Baldosa /  Mármol; Salón Comunal; Vigilancia; Zona Residencial; Zonas Verdes,False,,LUZ NIETO,16,https://cdn2.infocasas.com.uy/repo/img/6a34ae2a18362_infocdn__k0ays54dq1pbf549dcnmgfrynqtoft16isy19yl8jpg.jpg,2026-06-18,2026-06-18,6,2026-07-03T17:37:03.682070+00:00
